asin,sentence,helpful,main_image_url,product_title
B0010K8IM6,but this thing still keeps going strong.,1.1,http://ecx.images-amazon.com/images/I/61veTElGitL.jpg,"Pyle 3000 Watt Premium Home Audio Power Amplifier - Portable 4 Channel Surround Sound Stereo Receiver w/ Speaker Selector & Remote - For Amplified TV, Subwoofer Speakers, Theater & PA System - PT3300"
B00092KD9C,It works perfect and is comfortable; much better than the strap that came with the Canon.,1.8,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B00C30FCUI,"I thought the sound quality was decent, and I liked the aesthetics.",1.5,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B000HKDE7Y,"If you're not that in to hip hop, this might give you the taste you wanted.",1.3,http://ecx.images-amazon.com/images/I/71L+iEd8uZL.jpg,Struggle From The Subway To The Charts
B002NKM4C2,This to me appears to me to be a Yamaha gimmick,0.9,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B000ONDRFS,"The Flip Video is easy to hold, operate and small enough to fit into a pocket.",1.7000000000000002,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
0761165975,i am so glad that i ordered this book.,1.1,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
0783225482,"Meryl Streep and Goldie Hawn are a tour de force together, but Bruce Willis has an unusual role as the weak willed plastic surgeon Dr. Menville, the milquetoast husband to Streep.",1.0,http://ecx.images-amazon.com/images/I/51z2Gp2lmDL.jpg,Death Becomes Her
B000ANVPPQ,But his family life is a mess.,0.9,http://ecx.images-amazon.com/images/I/51VKBZFQRRL.jpg,McLintock! (Authentic Collector's Edition)
B000P0J09C,And for the price i must love that as well,1.1,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
B00000J0JF,"My kids are ranging from 5 to 16 and they all love this game, and parents do too!",1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0671015206,"Now it is invested in  ,boats.jewels,cars and homes that I  pray they won't lose.",0.5,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B002ZG99CC,"Good condition, fast delivery.",1.2,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
B00B0DWB62,Great product at a great price.,1.8,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B0002MQGR2,I know that I have good optical cables and connections but this unit never was able to transmit anything to my sound system.,1.6,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B000AO3L84,"%75 outdoors, %25 indoors.",1.3,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B0015450T6,The MS20 works as advertised and has helped me to create professional looking photos of my handmade wooden boxes.,1.4,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
0553391135,"In ‘Love Letters’, inn owner Jo Marie Rose is forging ahead after the death of her military husband.",1.0,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
B006SUWZH2,We wanted a basic boombox for our 3 year old to play CDs herself.,0.6000000000000001,http://ecx.images-amazon.com/images/I/61A2WQOLUaL.jpg,Memorex Portable CD Boombox with AM FM Radio
B001NESPHC,"Every song is sung to perfection and transcends, and it is hard to believe this incredibly talented artist had to learn how to walk, talk, read and write again after a horrific bicycle accident, and she is only 31 years old.",1.4,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B00B0DWB62,n loves every part loads to play in a we have put bubbles in the water which works a treat with the pump on the mast,1.3,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00766BEZG,I have had the replacement for about a week and have not used it at all without being plugged in so it should have had plenty of time to charge.,1.3,http://ecx.images-amazon.com/images/I/41VXHNBhn5L.jpg,Grace Digital ACC-IRCLI Rechargeable Battery Pack for Mondo and Mondo+
B0002MQGR2,Not sure how to diagnose further.,0.1,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B006KD37TC,"Anyways,  getting a prompt replacement.",1.0,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B0002MQGR2,"You can not combine 2 different signal into 1 input, even when you have only 1 signal goint through the product.",1.7000000000000002,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
0375703764,but once I realized what the author was trying to get across it worked very well.,1.6,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B001DKO7R8,"Took to a camera shop and they confirmed it bent my needles, and I need to replace the entire card reader because of it",1.3,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
B008CQVSXC,but i think it's a good gift to give.,1.2,http://ecx.images-amazon.com/images/I/71rAqOHdXEL.jpg,urBeats In-Ear Headphone - White
B00081NX5U,I'm not very good with stuff,1.2,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B00C30FCUI,so I tried the headphones on some other devices and confirmed that it was something with the wire in the headphone jack.,1.4,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B0000658L4,Highly recommend this pizza kit to any child!,1.5,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B002ZG99CC,It is a huge disappointment not to find these common options on such a good movie!Guess I'll have to go back to Tijuana and buy the DVD for region 4 at the local Mixup.,1.2,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
B00C30FCUI,"They don't fit at all, hence pop out, and when they stay in, they hurt.",1.1,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00005LEOH,The optical quality is a bit better than the ultra zooms in the same price range.,1.6,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B00005QT9O,And also it was delivered before end of shipping date!,0.8,http://ecx.images-amazon.com/images/I/51PR4CJZZ1L.jpg,Mixed Nuts
014312417X,Creativism is not linear its evolutionary – creativism and adaptability are inseparable.,0.7000000000000001,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
B003IHUHGE,Very comfortable on the headset.,1.4,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B008FSCNTK,My guess is she will return to singing standards.,0.5,http://ecx.images-amazon.com/images/I/71YGLpEIXnL.jpg,Glad Rag Doll
B00000JZC7,"Before Lauryn, Macey, D'angelo, Maxell",0.30000000000000004,http://ecx.images-amazon.com/images/I/715b4h8ZKJL.jpg,Bitter
0671015206,Having gone through both - I'd recommend reading this one first.,1.2,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00000J0JF,"Absolutely love this game, rediscovered it on amazon, a childhood favourite and still a favourite.",1.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B006SUWZH2,This happened a month ago and it began working again.,1.2,http://ecx.images-amazon.com/images/I/61A2WQOLUaL.jpg,Memorex Portable CD Boombox with AM FM Radio
B000002KHF,Will order from this person again.,0.5,http://ecx.images-amazon.com/images/I/51RV37clhWL.jpg,Moondance
B000ONDRFS,IF you are going to post things to the internet.,0.30000000000000004,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
B00004UFOO,I love the selection of colors.,1.4,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B0002COTDA,7 episodes plus 2 pilots make this collection,1.2,http://ecx.images-amazon.com/images/I/41pYBQGm-2L.jpg,Columbo - The Complete First Season
B000002KB8,"Ozzy's dark lyrics coupled  with the sizzling licks of Tony, the thrilling bass of Geezer, and well as  the heart pounding beats of Bill Ward.",0.9,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00002E220,TomBerenger plays a bounty hunter looking for three prison escapeeswho disappeared in a remote mountain area of Montana.,1.5,http://ecx.images-amazon.com/images/I/51PCHRAW0PL.jpg,Last of the Dogmen
B000002IAO,It was revolutionary for its length and its excess (at least the drum solo,1.0,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B00081NX5U,"Used 4 speakers to improve the outdoor sound system on my deck along with a 4-channel, 400 watt receiver.",1.5,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B00BLG5CSC,I’m ordering a second pair.,0.7000000000000001,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B001K5UQX0,With $1000 wide angle lenses you get what you pay for...,1.2,http://ecx.images-amazon.com/images/I/51I+oONHYKL.jpg,"Opteka 0.20X Professional Super AF Fisheye Lens for Nikon D4s, D4, D3x, Df, D810, D800, D750, D610, D600, D7200, D7100, D7000, D5500, D5300, D5200, D5100, D3300, D3200 and D3100 Digital SLR Cameras"
B000W7F5SS,"Received the video and it is a complete fake,  nothing on the DVD and they won’t let you return it!",1.5,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B00000J0JF,If you don't have this one you're missing something special.,1.1,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B000IHY9UM,"The moves are easy, not terribly dance-y and didn't get my heart rate up enough to break a sweat.",1.7000000000000002,http://ecx.images-amazon.com/images/I/51Hi0NCgxKL.jpg,Da-fat Burning Dance Mix
0375703764,"The manuscript is a lengthy critical analysis of a documentary called the Navidson Record, which in turn depicts a family attempting to cope with the supernatural horror that resides in their new house.",1.4,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000ME8R22,"it's a genuine replacement, not like some poor copies around.",1.4,http://ecx.images-amazon.com/images/I/61qnkfCQ2kL.jpg,"Sony NPFH50 H Series Actiforce Hybrid InfoLithium Battery for most Sony Camcorders and A230, A330 and A380 Alpha DSLR (Retail Packaging)"
B003T90WY8,"I also tried budfits, these (earbudi)",0.1,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
0790731886,"All of these things having been said, Arthur, against all odds, does find love.",1.0,http://ecx.images-amazon.com/images/I/91I6ZbfQl3L.jpg,Arthur (1981)
B00NAPJ8DM,Absolutely love these blocks!,1.5,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
0375703764,the reverse of what happens to the characters in the inner frame tale,1.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B003T90WY8,I have two pair of old Apple buds and these clip ons work just like advertised.,1.5,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
0553386697,"Great examples and useful tips a must read for parents, teachers and anyone in the field of ECE.",1.4,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
0671015206,"Exactly how you will aquire wealth is between you and your  accountant, banker, financial planner, broker, or whoever you trust with  these matters.",1.3,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00005LEOH,"There's a lot of detailed reviews of this lens, so I'll keep it short (unlike the lens!)",0.9,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
0451232852,and I could not even track it.,0.7000000000000001,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B00000F1D3,The album tracks must not be missed either!,1.1,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00L5LDWP8,He does love to throw it around though 😂,0.4,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
0761165975,"Mint condition in original packaging, seller shipped promptly",1.6,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
0399162089,I do not think this book is worth $1,0.5,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
B000W7F5SS,"Jeez, it was a waste of time.",1.1,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B0007QKMQY,I love the new digital Canon.,1.4,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
B00LOY6G1I,My bubbles did not come with instructions.,1.2,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B00NAPJ8DM,If you are buying to use by themselves they are good but don't buy them if you are adding to an existing Lego collection,1.5,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00000J0JF,I got this for my two nephews when he they were 8 and it was their favorite game for several years.,1.1,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00HWWDV5A,Made a great addition to my mums george michael collection.,1.4,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B000ANVPPQ,"delivered on time , DVD was excellent",1.2,http://ecx.images-amazon.com/images/I/51VKBZFQRRL.jpg,McLintock! (Authentic Collector's Edition)
B000002KB8,"Their final lp ""Remains To Be Heard"" (1970)",1.0,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00L5LDWP8,"Toys, but also home decor.",1.1,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B0000658L4,Bought as a present for my 2 year old niece.,0.6000000000000001,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B001NESPHC,The stuff that legends are made of.,0.8,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B000NP46K2,This lens has taken a direct hit when I dropped the camera from 4' on to concrete.,1.1,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
0671700758,This book can be use to help individuals in either their personal or professional life.,1.5,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
